,start,end,studentid,transcript
463,0:51:26,0:51:29,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah i'll show show so it's.
464,0:51:29,0:51:30,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,just the cola.
465,0:51:30,0:51:31,41327c6b-fe54-449a-94aa-09f0b291dd58,which one is it.
466,0:51:33,0:51:34,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,like rice.
467,0:51:35,0:51:36,a1958a61-a8ce-4002-9980-c66db01f95fe,is it just the first tutorial.
468,0:51:37,0:51:42,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," it's it's week, one day, five, so i don't think it's the first tutorial."
469,0:51:42,0:51:44,a1958a61-a8ce-4002-9980-c66db01f95fe,but like first tutorial on day five.
470,0:51:44,0:51:45,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah.
471,0:51:45,0:51:46,a1958a61-a8ce-4002-9980-c66db01f95fe,oh yeah okay.
472,0:51:48,0:51:49,41327c6b-fe54-449a-94aa-09f0b291dd58," okay, so."
473,0:51:52,0:51:56,41327c6b-fe54-449a-94aa-09f0b291dd58,they want us to jump into another section in the pca.
474,0:51:59,0:52:02,fc07718b-853d-4a8f-8fd8-3c08aa713ede,name_16 just said geometric view of data tutorial.
475,0:52:13,0:52:17,41327c6b-fe54-449a-94aa-09f0b291dd58," i'm not sure if i'm in the right place, let them share screen."
476,0:52:19,0:52:21,41327c6b-fe54-449a-94aa-09f0b291dd58," so is it, this one."
477,0:52:24,0:52:25,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yes.
478,0:52:25,0:52:25,,so.
479,0:52:26,0:52:29,41327c6b-fe54-449a-94aa-09f0b291dd58,the first exercise.
480,0:52:33,0:52:34,41327c6b-fe54-449a-94aa-09f0b291dd58,is that right.
481,0:52:35,0:52:36,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah i mean.
482,0:52:40,0:52:43,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,okay yeah it says yeah we finished the first exercise.
483,0:52:45,0:52:46,4541350f-a10b-4b53-892c-31b181194b68,can i ask something before.
484,0:52:46,0:52:47,,you.
485,0:52:48,0:52:53,4541350f-a10b-4b53-892c-31b181194b68," at some point, i think i've read that we should make a copy of the other collab document."
486,0:52:54,0:53:00,4541350f-a10b-4b53-892c-31b181194b68," in order not to edit directly so yes, something that we do and we shared with the students or how does it work exactly."
487,0:53:01,0:53:05,41327c6b-fe54-449a-94aa-09f0b291dd58," i mean usually everybody should do it because, like."
488,0:53:06,0:53:08,41327c6b-fe54-449a-94aa-09f0b291dd58,the changes will not be saved it's not necessary.
489,0:53:10,0:53:14,41327c6b-fe54-449a-94aa-09f0b291dd58,but if you want your progress to be saved.
490,0:53:15,0:53:19,41327c6b-fe54-449a-94aa-09f0b291dd58,you can you can make a copy of it in your drive.
491,0:53:21,0:53:34,41327c6b-fe54-449a-94aa-09f0b291dd58," and then, whatever you do in here, it will be saved in your drive as well, but it's not necessary at all like people can keep working on this temporary version as well."
492,0:53:37,0:53:38,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
493,0:53:41,0:53:49,41327c6b-fe54-449a-94aa-09f0b291dd58," okay, so so there they go would be jealous maybe a fast forward the process."
494,0:53:50,0:53:57,41327c6b-fe54-449a-94aa-09f0b291dd58,so we will watch the video with our videos of right and then read through the content.
495,0:53:59,0:54:12,41327c6b-fe54-449a-94aa-09f0b291dd58," and then, like just before the exercise finishes return our videos on and usually we can start when everybody's videos on."
496,0:54:14,0:54:16,41327c6b-fe54-449a-94aa-09f0b291dd58,so this way like we don't pressure people.
497,0:54:18,0:54:26,41327c6b-fe54-449a-94aa-09f0b291dd58," so that if people, some people some students have some emergency they had to take a longer break or something."
498,0:54:27,0:54:32,41327c6b-fe54-449a-94aa-09f0b291dd58," it would be nice if they let you know in advance, but if, for some reason they got left behind."
499,0:54:33,0:54:42,41327c6b-fe54-449a-94aa-09f0b291dd58," that's the time to like get synced with everybody, but if, for example, if one person is remains and their video is not on, and like after."
500,0:54:43,0:55:02,41327c6b-fe54-449a-94aa-09f0b291dd58," like 30 seconds you waited and then you can you know talk and say like are you there is everything's fine can we help and stuff and like if they really didn't respond, then you can continue like there's a chance that they got dropped, or they just left computer or something happens."
501,0:55:03,0:55:18,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah but usually people like come back very quickly and if, after 30 seconds, nobody the last person didn't show up is mostly an emergency it's, not because they are still reading you're."
502,0:55:20,0:55:23,41327c6b-fe54-449a-94aa-09f0b291dd58,engaged yeah they're probably disengage so you can continue after.
503,0:55:25,0:55:32,41327c6b-fe54-449a-94aa-09f0b291dd58," so then, after they learned about the topic and watch them read, then we will."
504,0:55:33,0:55:38,41327c6b-fe54-449a-94aa-09f0b291dd58,create the breakout room to go and read exercise and then attempt it together.
505,0:55:39,0:55:43,41327c6b-fe54-449a-94aa-09f0b291dd58," so let's imagine we know this parts, we learned."
506,0:55:45,0:55:55,41327c6b-fe54-449a-94aa-09f0b291dd58,so you had questions you had confusions you share and we discussed sometimes you might not probably know the answer to.
507,0:55:56,0:56:09,41327c6b-fe54-449a-94aa-09f0b291dd58," then, in that case you can say that okay, in the meantime you're gonna attempt exercise i'll go and ask the content team in the discord and then you can try to find answers for them."
508,0:56:10,0:56:24,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah but but don't get stuck yourself as well, if you like, don't know answers like shy don't be shy to say like i don't know as well as my first time reading this and it's also confusing right also you can blame the company can say it's just confusing."
509,0:56:26,0:56:40,41327c6b-fe54-449a-94aa-09f0b291dd58,so yeah so let's say you are ready to start the exercise and i'll create the breakout rooms and then i'll just you know mysteriously with my videos have come and monitor you.
510,0:56:41,0:56:41,41327c6b-fe54-449a-94aa-09f0b291dd58,okay.
511,0:56:42,0:56:46,41327c6b-fe54-449a-94aa-09f0b291dd58," so, creating the breakout room."
512,0:56:48,0:56:50,41327c6b-fe54-449a-94aa-09f0b291dd58,minor question also does anyone see that.
513,0:56:50,0:56:55,fc07718b-853d-4a8f-8fd8-3c08aa713ede,time that the tutorial supposed to take that the extra sad are supposed to take that they mentioned.
514,0:56:56,0:57:07,41327c6b-fe54-449a-94aa-09f0b291dd58," apparently, that feature doesn't exist for all content so some tutorials have that some downs because, like some creatures included some didn't."
515,0:57:08,0:57:20,41327c6b-fe54-449a-94aa-09f0b291dd58," but yeah i mean don't, even if it exists don't trust it too much your instincts and and the current progress and how much time left, and how much time you feel is better spent."
516,0:57:21,0:57:28,41327c6b-fe54-449a-94aa-09f0b291dd58," progressing farther it's really up to you because, like it's very dynamic like if something happened they got really stuck in the beginning."
517,0:57:29,0:57:42,41327c6b-fe54-449a-94aa-09f0b291dd58," it will be better if you like, kind of speed up and try to get to the end rather than spend that estimated time because you already are behind, and it will be better if you try to catch up."
518,0:57:44,0:57:50,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so i'll create three breakout room i assign some people.
519,0:57:51,0:57:52,41327c6b-fe54-449a-94aa-09f0b291dd58,i'll try to.
520,0:57:54,0:57:54,,like.
521,0:57:56,0:58:04,41327c6b-fe54-449a-94aa-09f0b291dd58," switch some people around so it becomes kinda even i don't know i don't know use i don't have any idea, but i just practice."
522,0:58:07,0:58:07,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,so.
523,0:58:08,0:58:09,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah created.
524,0:58:09,0:58:12,41327c6b-fe54-449a-94aa-09f0b291dd58,and i'll see.
525,1:04:22,1:04:23,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,alright.
526,1:04:24,1:04:27,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,looks like looks like others are still working on it.
527,1:04:28,1:04:29,0b2e580e-b701-42a7-a355-253910aa8871,just two quick.
528,1:04:32,1:04:34,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,skipped the whole tutorial because they've.
529,1:04:36,1:04:38,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,i think i think this is like.
530,1:04:40,1:04:46,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,things like pretty much what you did for like when you had to submit the video to apply.
531,1:04:48,1:04:49,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,i know it's going to be like two lines.
532,1:05:05,1:05:08,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,okay let's see alright so once we're done we did the pure programming.
533,1:05:11,1:05:15,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," oh alright, i guess you guys are supposed to do the other two exercises."
534,1:05:17,1:05:18,41327c6b-fe54-449a-94aa-09f0b291dd58," right, so how."
535,1:05:20,1:05:21,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,are we did exercise one.
536,1:05:24,1:05:26,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah just getting used to allowance.
537,1:05:27,1:05:29,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah i saw you did pretty fast.
538,1:05:31,1:05:34,41327c6b-fe54-449a-94aa-09f0b291dd58,the others kinda got started.
539,1:05:36,1:05:39,41327c6b-fe54-449a-94aa-09f0b291dd58," okay, so let me give the timers."
540,1:05:46,1:05:48,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,minute left yeah.
541,1:05:48,1:05:52,41327c6b-fe54-449a-94aa-09f0b291dd58,it's this part that part they get really excited i guess.
542,1:05:56,1:05:57,41327c6b-fe54-449a-94aa-09f0b291dd58," all right, so."
543,1:05:59,1:06:05,41327c6b-fe54-449a-94aa-09f0b291dd58," i did go, i will back on, i think we are still waiting for others."
544,1:06:07,1:06:08,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah it's.
545,1:06:09,1:06:11,41327c6b-fe54-449a-94aa-09f0b291dd58,important to wait for the one minute.
546,1:06:12,1:06:18,41327c6b-fe54-449a-94aa-09f0b291dd58," this is the time, usually they try to rush and figure out everything."
547,1:06:19,1:06:20,0b2e580e-b701-42a7-a355-253910aa8871,i have a question in meantime.
548,1:06:21,1:06:38,0b2e580e-b701-42a7-a355-253910aa8871," day one, and day two are we supposed to be fairly familiar with the actual data set so that if students become stuck and try to figuring out how or what they want to model we can provide suggestions and glowing angling them towards one of the four data sets that will be provided."
549,1:06:39,1:06:40,41327c6b-fe54-449a-94aa-09f0b291dd58," i think, no."
550,1:06:41,1:06:46,41327c6b-fe54-449a-94aa-09f0b291dd58,no yeah i think they should just focus on the questions like not the data set.
551,1:06:47,1:06:55,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,i think day to when they're trying to figure out project not not for the pre rec day to have like week one so next week.
552,1:06:56,1:06:56,,right.
553,1:06:57,1:07:00,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah that's when for us and slot for they're going to be.
554,1:07:02,1:07:05,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,figuring out the what they want to work on the brainstorming at least.
555,1:07:07,1:07:09,0b2e580e-b701-42a7-a355-253910aa8871,yeah so i'm saying like they don't have ideas.
556,1:07:10,1:07:18,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,or like yeah i mean i think yeah i think we should just tell them like hey look here's some data sets and then let them brainstorm.
557,1:07:19,1:07:19,0b2e580e-b701-42a7-a355-253910aa8871,right now.
558,1:07:22,1:07:23,41327c6b-fe54-449a-94aa-09f0b291dd58,but i think.
559,1:07:23,1:07:33,41327c6b-fe54-449a-94aa-09f0b291dd58,the goal of the first day and also second day is not to bias them be the data set but try to make them think of a question.
560,1:07:34,1:07:42,41327c6b-fe54-449a-94aa-09f0b291dd58," like hypothesis, so they should come up with their own hypothesis, and then after they gave us their hypothesis, then we can tell okay go use the status."
561,1:07:45,1:07:55,41327c6b-fe54-449a-94aa-09f0b291dd58,so i guess that's what i'm trying to teach like this very the whole emphasis of day two is not to be.
562,1:07:57,1:08:00,41327c6b-fe54-449a-94aa-09f0b291dd58,biased with techniques or data.
563,1:08:01,1:08:25,41327c6b-fe54-449a-94aa-09f0b291dd58,or like you know publication like should just you know start a project for just getting a lot of citations or just for using a method or just trying to analyze the data sets so so they're trying to focus so much on a phenomenon to to to find an interesting phenomena and then.
564,1:08:27,1:08:42,41327c6b-fe54-449a-94aa-09f0b291dd58," find an interesting hypothesis that can be solved so that part you help to define whether it's doable to solve that hypothesis or not, and you tell them yeah you can read this dataset, for example."
565,1:08:43,1:08:47,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,i see so you're saying we start them you start them very general.
566,1:08:48,1:08:52,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah we started with like just going to nature observe.
567,1:08:53,1:08:53,,what's interesting.
568,1:08:56,1:09:04,41327c6b-fe54-449a-94aa-09f0b291dd58," and then, like try to formalize it a bit mathematically and come up with like a null hypothesis is that mystical hypothesis."
569,1:09:06,1:09:16,41327c6b-fe54-449a-94aa-09f0b291dd58," yes, so ideally they don't need to know any background to be a scientist right they just need to come up with a hypothesis which doesn't need to be that."
570,1:09:18,1:09:30,41327c6b-fe54-449a-94aa-09f0b291dd58," formal in the beginning doesn't have to be so mathematical but, but you can help a lot into saying this is good, this is bad as good as that but, but they should ideally be generating their hypothesis."
571,1:09:31,1:09:31,41327c6b-fe54-449a-94aa-09f0b291dd58,there are.
572,1:09:32,1:09:42,a1958a61-a8ce-4002-9980-c66db01f95fe," others i've had a few different students, say, specifically that they want to work with this, they want to learn how to work with this type of data or that."
573,1:09:44,1:09:45,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah i mean many centers are biased.
574,1:09:46,1:09:51,41327c6b-fe54-449a-94aa-09f0b291dd58,towards their research because they're not beginners they already started.
575,1:09:52,1:09:56,41327c6b-fe54-449a-94aa-09f0b291dd58,projects so they they're usually looking for help in that direction.
576,1:09:57,1:09:59,41327c6b-fe54-449a-94aa-09f0b291dd58," but, but still like as a."
577,1:10:00,1:10:11,41327c6b-fe54-449a-94aa-09f0b291dd58," as a pedagogical approach we should force them to think, as if you're going to start fresh as a new scientist forget about like what you're doing."
578,1:10:11,1:10:21,41327c6b-fe54-449a-94aa-09f0b291dd58," but, of course, like that's not realistic, they still gonna look for phenomenons that people have already been studied with that data set or retired approach."
579,1:10:22,1:10:40,41327c6b-fe54-449a-94aa-09f0b291dd58," but yeah i mean to be fair to new beginners because, like not everybody have their own projects and not everybody's neuroscientist and not everybody has ideas or biases two different approaches so it's better to force everybody to be."
580,1:10:42,1:10:45,41327c6b-fe54-449a-94aa-09f0b291dd58,fresh you know to start fresh tab open mind.
581,1:10:47,1:10:48,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
582,1:10:50,1:10:54,41327c6b-fe54-449a-94aa-09f0b291dd58," what else haha okay, so i observed."
583,1:10:55,1:11:02,41327c6b-fe54-449a-94aa-09f0b291dd58,that while you were doing the exercises i realized you actually need time to meet exercises.
584,1:11:02,1:11:03,41327c6b-fe54-449a-94aa-09f0b291dd58,alone.
585,1:11:03,1:11:05,41327c6b-fe54-449a-94aa-09f0b291dd58,that's that's seems to be.
586,1:11:06,1:11:07,41327c6b-fe54-449a-94aa-09f0b291dd58,kind of.
587,1:11:09,1:11:22,41327c6b-fe54-449a-94aa-09f0b291dd58," learning process or requires some time to digest the question at least before starting to attempt, so i guess it's better to include the."
588,1:11:24,1:11:38,41327c6b-fe54-449a-94aa-09f0b291dd58," text after exercise as part of the off time so that students when they are ready to share their screen they actually know what they're going to try to solve but, but they should not be."
589,1:11:38,1:11:46,41327c6b-fe54-449a-94aa-09f0b291dd58," trying to solve it by themselves, they should be just think about that question that they read as the."
590,1:11:46,1:11:47,41327c6b-fe54-449a-94aa-09f0b291dd58,before the code.
591,1:11:48,1:11:51,41327c6b-fe54-449a-94aa-09f0b291dd58,so they should read whatever is before the code i think it's better.
592,1:11:52,1:12:05,41327c6b-fe54-449a-94aa-09f0b291dd58," so that once they share screen, they all know the problem they don't need to discuss the problem because discussing the problem is also hard and it's better if it's done with you as a ta."
593,1:12:07,1:12:11,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so so it will be a lot faster if they do pair programming.
594,1:12:13,1:12:15,41327c6b-fe54-449a-94aa-09f0b291dd58,immediately after they read everything.
595,1:12:18,1:12:29,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah but they still need to come up with their own discussions of the outputs that like you should encourage them to discuss many things after either they finished or not, so if they didn't finish."
596,1:12:30,1:12:39,41327c6b-fe54-449a-94aa-09f0b291dd58," then they should be discussing why this was difficult why they got chopped why the content is so bad, for you know they should discuss why they fail."
597,1:12:39,1:12:52,41327c6b-fe54-449a-94aa-09f0b291dd58," but if they succeeded, they should still try to discuss their outputs like whether they can interpret output like okay that they've managed to get the required steps."
598,1:12:55,1:12:57,41327c6b-fe54-449a-94aa-09f0b291dd58,whether they actually understood the output.
599,1:12:58,1:13:17,41327c6b-fe54-449a-94aa-09f0b291dd58," or whether they can understand the rest of the codes because usually the exercise steps are just 10% off to understand if if you can just do the step it doesn't mean that you got everything so for each exercise, they can spend so much time like there is never."
600,1:13:18,1:13:20,41327c6b-fe54-449a-94aa-09f0b291dd58,enough time in a.
601,1:13:21,1:13:40,41327c6b-fe54-449a-94aa-09f0b291dd58," tutorial to go through all the details of a given exercise, but they should be not focusing on the court mainly if they finish those steps they should be mainly focusing on interpreting the output and after interpreting the output, then, if there is any questions."
602,1:13:41,1:13:44,41327c6b-fe54-449a-94aa-09f0b291dd58," or any discussions, they should be also doing that themselves."
603,1:13:46,1:13:50,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so so you should encourage them to not leave their.
604,1:13:51,1:13:59,41327c6b-fe54-449a-94aa-09f0b291dd58,breakout room until you ask them to that like they should spend all the time that you give.
605,1:14:00,1:14:18,41327c6b-fe54-449a-94aa-09f0b291dd58," they did they should, i think okay job because i just wrote this one line of code and the output was correct, you know it's done right i should not be thinking about this anymore, so it should encourage them that there's no going back here is, i mean they can, if they decide to rest."
606,1:14:19,1:14:27,41327c6b-fe54-449a-94aa-09f0b291dd58," if there is no curiosity they're left, they can just you know stay there that rest, but i think it's not."
607,1:14:28,1:14:29,41327c6b-fe54-449a-94aa-09f0b291dd58,so effective to.
608,1:14:30,1:14:37,41327c6b-fe54-449a-94aa-09f0b291dd58," come back to the main room too early, because also when they come back, they want to immediately discuss with the ta but."
609,1:14:38,1:14:50,41327c6b-fe54-449a-94aa-09f0b291dd58," that discussion will be a private discussion that will not be shared with everyone else, so maybe you will be exhausted, and you repeat yourself so it's better that they start discussing altogether."
610,1:14:52,1:15:00,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah that's some of my observations from this new approach i just made up.
611,1:15:01,1:15:04,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah hopefully works better, this time."
612,1:15:05,1:15:05,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
613,1:15:07,1:15:08,41327c6b-fe54-449a-94aa-09f0b291dd58,so any.
614,1:15:11,1:15:11,41327c6b-fe54-449a-94aa-09f0b291dd58,question.
615,1:15:18,1:15:21,41327c6b-fe54-449a-94aa-09f0b291dd58," all right, so then let's go the."
616,1:15:22,1:15:25,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,schedule yeah yeah let's make the schedule.
617,1:15:29,1:15:30,41327c6b-fe54-449a-94aa-09f0b291dd58,y'all have the link right.
618,1:15:34,1:15:41,41327c6b-fe54-449a-94aa-09f0b291dd58,what i noticed is that the number of tutorials probably not going to be too on the so.
619,1:15:41,1:15:42,fc07718b-853d-4a8f-8fd8-3c08aa713ede,calculus s3.
620,1:15:42,1:15:44,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,the other yeah too.
621,1:15:44,1:15:45,41327c6b-fe54-449a-94aa-09f0b291dd58,many around your house.
622,1:15:45,1:15:46,fc07718b-853d-4a8f-8fd8-3c08aa713ede,has like a bonus one.
623,1:15:49,1:15:56,41327c6b-fe54-449a-94aa-09f0b291dd58," so, then, we need to be a bit wiser into dividing so he's only calculus three yeah."
624,1:16:00,1:16:01,687cf1e0-ac67-4506-830c-47ea2cb14d8b,leave so.
625,1:16:01,1:16:02,4541350f-a10b-4b53-892c-31b181194b68,yeah so.
626,1:16:02,1:16:03,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah right sure.
627,1:16:03,1:16:05,4541350f-a10b-4b53-892c-31b181194b68," okay, thanks, a lot."
628,1:16:09,1:16:12,41327c6b-fe54-449a-94aa-09f0b291dd58,thank you alrighty thank you.
629,1:16:15,1:16:18,41327c6b-fe54-449a-94aa-09f0b291dd58," so so then how about this, we just."
630,1:16:20,1:16:28,41327c6b-fe54-449a-94aa-09f0b291dd58," the go as much as we can, until the break right like you don't worry about this so it's just not to one or just session one."
631,1:16:33,1:16:36,0b2e580e-b701-42a7-a355-253910aa8871," i mean, are we going to have multiple people for per day multiple th."
632,1:16:36,1:16:39,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," yeah yeah that's what i was wondering, so if you're."
633,1:16:39,1:16:45,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," trying to split this up as much as possible, it will be kind of hard if we don't define where we're stopping."
634,1:16:46,1:16:47,41327c6b-fe54-449a-94aa-09f0b291dd58,very are stopping.
635,1:16:49,1:16:49,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah.
636,1:16:51,1:16:55,41327c6b-fe54-449a-94aa-09f0b291dd58,so so there's a one hour break we know exactly when you're stopping.
637,1:16:56,1:16:58,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,right yeah in the content.
638,1:16:59,1:17:03,41327c6b-fe54-449a-94aa-09f0b291dd58," so yes, not up to us right, i mean that's up to the students like how much."
639,1:17:05,1:17:06,41327c6b-fe54-449a-94aa-09f0b291dd58,you know.
640,1:17:06,1:17:10,41327c6b-fe54-449a-94aa-09f0b291dd58," like you, usually like they don't finish you know."
641,1:17:10,1:17:11,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,i see.
642,1:17:12,1:17:12,41327c6b-fe54-449a-94aa-09f0b291dd58,i see.
643,1:17:12,1:17:14,41327c6b-fe54-449a-94aa-09f0b291dd58,only finishes when.
644,1:17:15,1:17:18,41327c6b-fe54-449a-94aa-09f0b291dd58," they're finished, which is usually not the end of the tutorials."
645,1:17:19,1:17:19,,as they only.
646,1:17:21,1:17:21,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
647,1:17:23,1:17:29,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," so, then, i guess you know, whoever whoever finishes a session, they just tell us where they left off, and then we."
648,1:17:29,1:17:30,,yeah.
649,1:17:33,1:17:37,41327c6b-fe54-449a-94aa-09f0b291dd58," okay, so who wants to go which."
650,1:17:38,1:17:40,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,i cannot add it.
651,1:17:41,1:17:43,fc07718b-853d-4a8f-8fd8-3c08aa713ede,should we start to add constraints.
652,1:17:45,1:17:49,41327c6b-fe54-449a-94aa-09f0b291dd58,oh yeah it's view okay i just created edit access.
653,1:17:53,1:18:02,0b2e580e-b701-42a7-a355-253910aa8871," are we doing multiple tiers per per day because we're going to have a decent amount of students right, we want to have a more than one are we just doing one per the entire session."
654,1:18:03,1:18:06,41327c6b-fe54-449a-94aa-09f0b291dd58,it will be one for all of our students.
655,1:18:08,1:18:12,41327c6b-fe54-449a-94aa-09f0b291dd58," so we will use one link for all the students, but we will be."
656,1:18:14,1:18:15,41327c6b-fe54-449a-94aa-09f0b291dd58," doing one, at a time."
657,1:18:16,1:18:18,41327c6b-fe54-449a-94aa-09f0b291dd58,but all students will be always scatter.
658,1:18:21,1:18:26,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah so it's all it's only gonna be one person for session.
659,1:18:26,1:18:27,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,and then i guess.
660,1:18:27,1:18:31,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,if someone wants to get into multiple sessions each day.
661,1:18:31,1:18:39,29ed6943-18c9-4b1d-ab32-b1a83df77d84,if there's ends up being like 20 students during one session or something like making this message and and discord or i can hop on to help on if it's thursday or friday.
662,1:18:40,1:18:44,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," yeah i'm gonna i'm gonna be free on all the dates, so if anyone needs to you."
663,1:18:45,1:19:02,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah sure i mean even better if it's fair like first we try to do all one, at a time, but if somebody cannot do this, then i mean we can always join, but it's a really good practice, i think, because there will, there will be a lot of students."
664,1:19:04,1:19:09,41327c6b-fe54-449a-94aa-09f0b291dd58,and i think it's better to practice with more students to see whether your approach is scalable.
665,1:19:10,1:19:14,41327c6b-fe54-449a-94aa-09f0b291dd58,because yeah you will tend to exhaust yourself and.
666,1:19:15,1:19:20,41327c6b-fe54-449a-94aa-09f0b291dd58,it's better to assume there is 2030 students and.
667,1:19:21,1:19:26,41327c6b-fe54-449a-94aa-09f0b291dd58,they tried to you know i get a lot better with less.
668,1:19:28,1:19:36,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," okay yeah so who, i guess, whoever has like a day preferences go ahead and fill in first i know they can take what's left."
669,1:19:37,1:19:41,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah i can take also what's left, i mean i."
670,1:19:51,1:19:52,,like we're done.
671,1:19:53,1:19:55,41327c6b-fe54-449a-94aa-09f0b291dd58,okay cool so that means i'm blessed.
672,1:19:56,1:19:57,0b2e580e-b701-42a7-a355-253910aa8871,posey.
673,1:19:59,1:20:01,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,thanks alright.
674,1:20:01,1:20:09,fc07718b-853d-4a8f-8fd8-3c08aa713ede," so do you guys mind if, like other to lurk your thing like i'm tempted to learn here guys just to see how your."
675,1:20:11,1:20:13,fc07718b-853d-4a8f-8fd8-3c08aa713ede,advice for how i should leave the tutorial.
676,1:20:13,1:20:14,41327c6b-fe54-449a-94aa-09f0b291dd58,that's fine.
677,1:20:15,1:20:18,41327c6b-fe54-449a-94aa-09f0b291dd58," right, so you mean yeah join me multiple stations."
678,1:20:18,1:20:19,fc07718b-853d-4a8f-8fd8-3c08aa713ede,yeah like i've.
679,1:20:19,1:20:21,fc07718b-853d-4a8f-8fd8-3c08aa713ede,got a fly on the wall kind of no camera.
680,1:20:22,1:20:23,41327c6b-fe54-449a-94aa-09f0b291dd58,behind yeah.
681,1:20:25,1:20:29,29ed6943-18c9-4b1d-ab32-b1a83df77d84,who's there was that when we're using them do you mind putting the like clean host id into.
682,1:20:29,1:20:32,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," yes, i edited the message, so you should have it."
683,1:20:33,1:20:35,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,in there or something.
684,1:20:35,1:20:39,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah okay so so if you're sharing the host id between each other right.
685,1:20:40,1:20:44,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,we're sharing the zoom link and you guys can use that key yeah.
686,1:20:44,1:20:46,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,you can see yeah.
687,1:20:46,1:20:49,41327c6b-fe54-449a-94aa-09f0b291dd58," i mean don't share it with yours to others, i guess."
688,1:20:50,1:20:53,41327c6b-fe54-449a-94aa-09f0b291dd58,we i mean not such a terrible idea but yeah.
689,1:20:56,1:20:59,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah i think that's good um.
690,1:21:00,1:21:00,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," okay, so."
691,1:21:01,1:21:04,0b2e580e-b701-42a7-a355-253910aa8871,where's the zoom link and the key are in the discord are.
692,1:21:05,1:21:07,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,there in indigo show eta chat.
